handicap,odds,participant_name,name,description,AwayTeam,HomeTeam,game_date,scoresMatch,hitsMatch,scores10,scores,Home
13.5,90.9090909090909,gary trent,Under,Total Points And Assists,TOR,LAC,2024-01-10,2.0,1.0,10.0,3.0,False
25.5,80.0,immanuel quickley,Under,Total Points And Assists,TOR,LAC,2024-01-10,0.0,0.0,10.0,7.0,False
14.5,95.23809523809524,ivica zubac,Under,Total Points And Assists,TOR,LAC,2024-01-10,2.0,0.0,10.0,4.0,True
26.5,80.0,james harden,Under,Total Points And Assists,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,True
26.5,90.9090909090909,kawhi leonard,Under,Total Points And Assists,TOR,LAC,2024-01-10,2.0,1.0,10.0,3.0,True
14.5,86.95652173913044,norman powell,Under,Total Points And Assists,TOR,LAC,2024-01-10,1.0,0.0,10.0,5.0,True
26.5,86.95652173913044,paul george,Under,Total Points And Assists,TOR,LAC,2024-01-10,2.0,0.0,10.0,7.0,True
23.5,90.9090909090909,rj barrett,Under,Total Points And Assists,TOR,LAC,2024-01-10,0.0,0.0,10.0,8.0,False
12.5,83.33333333333334,russell westbrook,Under,Total Points And Assists,TOR,LAC,2024-01-10,1.0,0.0,10.0,3.0,True
26.5,80.0,scottie barnes,Under,Total Points And Assists,TOR,LAC,2024-01-10,2.0,2.0,10.0,5.0,False
9.5,80.0,terance mann,Under,Total Points And Assists,TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,True
12.5,83.33333333333334,thaddeus young,Under,Total Points And Assists,TOR,LAC,2024-01-10,2.0,2.0,10.0,9.0,False
12.5,83.33333333333334,thaddeus young,Under,Total Points And Assists,TOR,LAC,2024-01-10,2.0,2.0,10.0,9.0,False
22.5,95.23809523809524,dennis schroder,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,False
15.5,76.92307692307693,gary trent,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,1.0,10.0,8.0,False
29.5,95.23809523809524,immanuel quickley,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,0.0,0.0,10.0,3.0,False
25.5,90.9090909090909,ivica zubac,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,2.0,10.0,5.0,True
31.5,90.9090909090909,james harden,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,True
32.5,80.0,kawhi leonard,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,True
17.5,95.23809523809524,norman powell,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,1.0,1.0,10.0,6.0,True
32.5,90.9090909090909,paul george,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
29.5,90.9090909090909,rj barrett,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,0.0,0.0,10.0,2.0,False
17.5,100.0,russell westbrook,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,1.0,0.0,10.0,7.0,True
34.5,83.33333333333334,scottie barnes,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,False
12.5,95.23809523809524,terance mann,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
18.5,86.95652173913044,thaddeus young,Over,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,0.0,10.0,1.0,False
22.5,80.0,dennis schroder,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,False
15.5,100.0,gary trent,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,1.0,10.0,2.0,False
29.5,80.0,immanuel quickley,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,0.0,0.0,10.0,7.0,False
25.5,83.33333333333334,ivica zubac,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,0.0,10.0,5.0,True
31.5,83.33333333333334,james harden,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,True
32.5,95.23809523809524,kawhi leonard,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
17.5,80.0,norman powell,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,1.0,0.0,10.0,4.0,True
32.5,83.33333333333334,paul george,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,True
29.5,83.33333333333334,rj barrett,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,0.0,0.0,10.0,8.0,False
17.5,76.92307692307693,russell westbrook,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,1.0,1.0,10.0,3.0,True
34.5,90.9090909090909,scottie barnes,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,False
12.5,80.0,terance mann,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,True
18.5,86.95652173913044,thaddeus young,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,2.0,10.0,9.0,False
18.5,86.95652173913044,thaddeus young,Under,"Total Points, Rebounds And Assists",TOR,LAC,2024-01-10,2.0,2.0,10.0,9.0,False
8.5,95.23809523809524,dennis schroder,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,7.0,False
3.5,80.0,gary trent,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,0.0,10.0,6.0,False
8.5,71.42857142857143,immanuel quickley,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,False
11.5,75.75757575757575,ivica zubac,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
14.5,100.0,james harden,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,True
9.5,110.0,kawhi leonard,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,2.0,10.0,7.0,True
3.5,80.0,norman powell,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,1.0,1.0,10.0,6.0,True
10.5,86.95652173913044,pascal siakam,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,2.0,10.0,4.0,True
8.5,86.95652173913044,paul george,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,2.0,True
8.5,80.0,rj barrett,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,False
8.5,86.95652173913044,russell westbrook,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,1.0,1.0,10.0,7.0,True
14.5,95.23809523809524,scottie barnes,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,3.0,False
4.5,95.23809523809524,terance mann,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
8.5,74.07407407407408,thaddeus young,Over,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,0.0,10.0,1.0,False
8.5,80.0,dennis schroder,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,3.0,False
3.5,95.23809523809524,gary trent,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,2.0,10.0,4.0,False
8.5,110.0,immanuel quickley,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,False
11.5,105.0,ivica zubac,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,True
14.5,76.92307692307693,james harden,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,True
9.5,74.07407407407408,kawhi leonard,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,0.0,10.0,3.0,True
3.5,95.23809523809524,norman powell,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,1.0,0.0,10.0,4.0,True
10.5,86.95652173913044,pascal siakam,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,0.0,10.0,6.0,True
8.5,86.95652173913044,paul george,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,8.0,True
8.5,95.23809523809524,rj barrett,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,False
8.5,86.95652173913044,russell westbrook,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,1.0,0.0,10.0,3.0,True
14.5,80.0,scottie barnes,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,7.0,False
4.5,80.0,terance mann,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,True
8.5,110.0,thaddeus young,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,2.0,10.0,9.0,False
8.5,110.0,thaddeus young,Under,Total Assists And Rebounds,TOR,LAC,2024-01-10,2.0,2.0,10.0,9.0,False
1.5,115.0,ivica zubac,Over,Total Blocks,TOR,LAC,2024-01-10,2.0,1.0,10.0,2.0,True
0.5,90.9090909090909,james harden,Over,Total Blocks,TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,True
0.5,150.0,paul george,Over,Total Blocks,TOR,LAC,2024-01-10,2.0,0.0,10.0,5.0,True
0.5,120.0,rj barrett,Over,Total Blocks,TOR,LAC,2024-01-10,0.0,0.0,10.0,3.0,False
1.5,140.0,scottie barnes,Over,Total Blocks,TOR,LAC,2024-01-10,2.0,0.0,10.0,5.0,False
0.5,140.0,thaddeus young,Over,Total Blocks,TOR,LAC,2024-01-10,2.0,0.0,10.0,1.0,False
1.5,68.96551724137932,ivica zubac,Under,Total Blocks,TOR,LAC,2024-01-10,2.0,1.0,10.0,8.0,True
0.5,83.33333333333334,james harden,Under,Total Blocks,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,True
0.5,145.0,kawhi leonard,Under,Total Blocks,TOR,LAC,2024-01-10,2.0,1.0,10.0,2.0,True
0.5,66.66666666666666,rj barrett,Under,Total Blocks,TOR,LAC,2024-01-10,0.0,0.0,10.0,7.0,False
1.5,66.66666666666666,ivica zubac,Over,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
1.5,75.75757575757575,james harden,Over,Total Steals And Blocks,TOR,LAC,2024-01-10,0.0,0.0,10.0,5.0,True
2.5,80.0,kawhi leonard,Over,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
1.5,74.07407407407408,paul george,Over,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,0.0,10.0,5.0,True
1.5,115.0,rj barrett,Over,Total Steals And Blocks,TOR,LAC,2024-01-10,0.0,0.0,10.0,2.0,False
2.5,76.92307692307693,scottie barnes,Over,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,0.0,10.0,5.0,False
0.5,74.07407407407408,terance mann,Over,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,True
1.5,74.07407407407408,thaddeus young,Over,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,0.0,10.0,2.0,False
1.5,120.0,ivica zubac,Under,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,True
1.5,105.0,james harden,Under,Total Steals And Blocks,TOR,LAC,2024-01-10,0.0,0.0,10.0,5.0,True
2.5,95.23809523809524,kawhi leonard,Under,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,True
0.5,150.0,norman powell,Under,Total Steals And Blocks,TOR,LAC,2024-01-10,1.0,0.0,10.0,5.0,True
1.5,110.0,paul george,Under,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,2.0,10.0,5.0,True
1.5,68.96551724137932,rj barrett,Under,Total Steals And Blocks,TOR,LAC,2024-01-10,0.0,0.0,10.0,8.0,False
2.5,100.0,scottie barnes,Under,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,2.0,10.0,5.0,False
0.5,110.0,terance mann,Under,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,True
1.5,110.0,thaddeus young,Under,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,2.0,10.0,8.0,False
1.5,110.0,thaddeus young,Under,Total Steals And Blocks,TOR,LAC,2024-01-10,2.0,2.0,10.0,8.0,False
12.5,68.96551724137932,dennis schroder,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,5.0,False
13.5,86.95652173913044,dennis schroder,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,False
14.5,115.0,dennis schroder,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,False
11.5,75.75757575757575,gary trent,Over,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,7.0,False
12.5,100.0,gary trent,Over,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,False
13.5,125.0,gary trent,Over,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,False
19.5,75.75757575757575,immanuel quickley,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,5.0,False
20.5,90.9090909090909,immanuel quickley,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,3.0,False
21.5,115.0,immanuel quickley,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,2.0,False
12.5,75.75757575757575,ivica zubac,Over,Total Points,TOR,LAC,2024-01-10,2.0,2.0,10.0,6.0,True
13.5,95.23809523809524,ivica zubac,Over,Total Points,TOR,LAC,2024-01-10,2.0,2.0,10.0,6.0,True
14.5,135.0,ivica zubac,Over,Total Points,TOR,LAC,2024-01-10,2.0,2.0,10.0,6.0,True
15.5,66.66666666666666,james harden,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,True
16.5,80.0,james harden,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,5.0,True
17.5,105.0,james harden,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,True
22.5,68.96551724137932,kawhi leonard,Over,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,7.0,True
23.5,83.33333333333334,kawhi leonard,Over,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,7.0,True
24.5,105.0,kawhi leonard,Over,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,6.0,True
12.5,74.07407407407408,norman powell,Over,Total Points,TOR,LAC,2024-01-10,1.0,1.0,10.0,8.0,True
13.5,90.9090909090909,norman powell,Over,Total Points,TOR,LAC,2024-01-10,1.0,1.0,10.0,5.0,True
14.5,115.0,norman powell,Over,Total Points,TOR,LAC,2024-01-10,1.0,1.0,10.0,3.0,True
19.5,66.66666666666666,pascal siakam,Over,Total Points,TOR,LAC,2024-01-10,2.0,2.0,10.0,7.0,True
20.5,80.0,pascal siakam,Over,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,7.0,True
22.5,74.07407407407408,paul george,Over,Total Points,TOR,LAC,2024-01-10,2.0,2.0,10.0,7.0,True
23.5,83.33333333333334,paul george,Over,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,5.0,True
24.5,105.0,paul george,Over,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,4.0,True
19.5,74.07407407407408,rj barrett,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,3.0,False
20.5,86.95652173913044,rj barrett,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,3.0,False
21.5,110.0,rj barrett,Over,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,2.0,False
7.5,68.96551724137932,russell westbrook,Over,Total Points,TOR,LAC,2024-01-10,1.0,0.0,10.0,8.0,True
8.5,95.23809523809524,russell westbrook,Over,Total Points,TOR,LAC,2024-01-10,1.0,0.0,10.0,6.0,True
9.5,130.0,russell westbrook,Over,Total Points,TOR,LAC,2024-01-10,1.0,0.0,10.0,5.0,True
18.5,66.66666666666666,scottie barnes,Over,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,8.0,False
19.5,76.92307692307693,scottie barnes,Over,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,8.0,False
20.5,100.0,scottie barnes,Over,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,4.0,False
6.5,62.5,terance mann,Over,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,True
7.5,83.33333333333334,terance mann,Over,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,True
8.5,115.0,terance mann,Over,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
8.5,75.75757575757575,thaddeus young,Over,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,1.0,False
9.5,100.0,thaddeus young,Over,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,1.0,False
10.5,140.0,thaddeus young,Over,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,0.0,False
12.5,115.0,dennis schroder,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,5.0,False
13.5,86.95652173913044,dennis schroder,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,False
14.5,68.96551724137932,dennis schroder,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,False
11.5,105.0,gary trent,Under,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,3.0,False
12.5,76.92307692307693,gary trent,Under,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,False
13.5,64.51612903225806,gary trent,Under,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,False
19.5,105.0,immanuel quickley,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,5.0,False
20.5,83.33333333333334,immanuel quickley,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,7.0,False
21.5,68.96551724137932,immanuel quickley,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,8.0,False
12.5,105.0,ivica zubac,Under,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,4.0,True
13.5,80.0,ivica zubac,Under,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,4.0,True
14.5,58.82352941176471,ivica zubac,Under,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,4.0,True
15.5,120.0,james harden,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,True
16.5,95.23809523809524,james harden,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,5.0,True
17.5,75.75757575757575,james harden,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,True
22.5,115.0,kawhi leonard,Under,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,3.0,True
23.5,90.9090909090909,kawhi leonard,Under,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,3.0,True
24.5,75.75757575757575,kawhi leonard,Under,Total Points,TOR,LAC,2024-01-10,2.0,2.0,10.0,4.0,True
12.5,110.0,norman powell,Under,Total Points,TOR,LAC,2024-01-10,1.0,0.0,10.0,2.0,True
13.5,83.33333333333334,norman powell,Under,Total Points,TOR,LAC,2024-01-10,1.0,0.0,10.0,5.0,True
14.5,68.96551724137932,norman powell,Under,Total Points,TOR,LAC,2024-01-10,1.0,0.0,10.0,7.0,True
19.5,115.0,pascal siakam,Under,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,3.0,True
20.5,95.23809523809524,pascal siakam,Under,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,3.0,True
22.5,110.0,paul george,Under,Total Points,TOR,LAC,2024-01-10,2.0,0.0,10.0,3.0,True
23.5,90.9090909090909,paul george,Under,Total Points,TOR,LAC,2024-01-10,2.0,2.0,10.0,5.0,True
24.5,75.75757575757575,paul george,Under,Total Points,TOR,LAC,2024-01-10,2.0,2.0,10.0,6.0,True
19.5,110.0,rj barrett,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,7.0,False
20.5,86.95652173913044,rj barrett,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,7.0,False
21.5,74.07407407407408,rj barrett,Under,Total Points,TOR,LAC,2024-01-10,0.0,0.0,10.0,8.0,False
7.5,115.0,russell westbrook,Under,Total Points,TOR,LAC,2024-01-10,1.0,1.0,10.0,2.0,True
8.5,80.0,russell westbrook,Under,Total Points,TOR,LAC,2024-01-10,1.0,1.0,10.0,4.0,True
9.5,62.5,russell westbrook,Under,Total Points,TOR,LAC,2024-01-10,1.0,1.0,10.0,5.0,True
18.5,115.0,scottie barnes,Under,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,2.0,False
19.5,100.0,scottie barnes,Under,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,2.0,False
20.5,76.92307692307693,scottie barnes,Under,Total Points,TOR,LAC,2024-01-10,2.0,2.0,10.0,6.0,False
6.5,130.0,terance mann,Under,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
7.5,90.9090909090909,terance mann,Under,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,True
8.5,68.96551724137932,terance mann,Under,Total Points,TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,True
8.5,105.0,thaddeus young,Under,Total Points,TOR,LAC,2024-01-10,2.0,2.0,10.0,9.0,False
9.5,76.92307692307693,thaddeus young,Under,Total Points,TOR,LAC,2024-01-10,2.0,2.0,10.0,9.0,False
16.5,95.23809523809524,dennis schroder,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,False
14.5,90.9090909090909,gary trent,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,7.0,False
24.5,95.23809523809524,immanuel quickley,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,3.0,False
23.5,83.33333333333334,ivica zubac,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,2.0,10.0,5.0,True
21.5,80.0,james harden,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,5.0,True
30.5,95.23809523809524,kawhi leonard,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,True
16.5,95.23809523809524,norman powell,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,1.0,1.0,10.0,5.0,True
29.5,90.9090909090909,paul george,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,True
26.5,90.9090909090909,rj barrett,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,False
13.5,100.0,russell westbrook,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,1.0,0.0,10.0,5.0,True
28.5,90.9090909090909,scottie barnes,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,False
10.5,83.33333333333334,terance mann,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,6.0,True
15.5,90.9090909090909,thaddeus young,Over,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,0.0,10.0,0.0,False
16.5,80.0,dennis schroder,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,False
14.5,83.33333333333334,gary trent,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,3.0,False
24.5,80.0,immanuel quickley,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,7.0,False
23.5,90.9090909090909,ivica zubac,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,0.0,10.0,5.0,True
21.5,95.23809523809524,james harden,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,5.0,True
30.5,80.0,kawhi leonard,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,True
16.5,80.0,norman powell,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,1.0,0.0,10.0,5.0,True
29.5,83.33333333333334,paul george,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,True
26.5,83.33333333333334,rj barrett,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,False
13.5,76.92307692307693,russell westbrook,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,1.0,1.0,10.0,5.0,True
28.5,83.33333333333334,scottie barnes,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,False
10.5,90.9090909090909,terance mann,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
15.5,83.33333333333334,thaddeus young,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,2.0,10.0,10.0,False
15.5,83.33333333333334,thaddeus young,Under,Total Points And Rebounds,TOR,LAC,2024-01-10,2.0,2.0,10.0,10.0,False
2.5,90.9090909090909,dennis schroder,Over,Total Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,6.0,False
2.5,130.0,gary trent,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,0.0,10.0,4.0,False
3.5,60.60606060606061,immanuel quickley,Over,Total Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,False
4.5,125.0,immanuel quickley,Over,Total Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,False
9.5,62.5,ivica zubac,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,5.0,True
10.5,95.23809523809524,ivica zubac,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
11.5,145.0,ivica zubac,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
4.5,68.96551724137932,james harden,Over,Total Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,5.0,True
5.5,135.0,james harden,Over,Total Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,3.0,True
5.5,58.82352941176471,kawhi leonard,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,2.0,10.0,7.0,True
6.5,105.0,kawhi leonard,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,2.0,10.0,6.0,True
2.5,80.0,norman powell,Over,Total Rebounds,TOR,LAC,2024-01-10,1.0,0.0,10.0,6.0,True
5.5,83.33333333333334,paul george,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,True
5.5,86.95652173913044,rj barrett,Over,Total Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,7.0,False
6.5,150.0,rj barrett,Over,Total Rebounds,TOR,LAC,2024-01-10,0.0,0.0,10.0,4.0,False
4.5,86.95652173913044,russell westbrook,Over,Total Rebounds,TOR,LAC,2024-01-10,1.0,0.0,10.0,7.0,True
7.5,71.42857142857143,scottie barnes,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,False
8.5,105.0,scottie barnes,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,4.0,False
2.5,68.96551724137932,terance mann,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,7.0,True
3.5,150.0,terance mann,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,1.0,10.0,3.0,True
5.5,74.07407407407408,thaddeus young,Over,Total Rebounds,TOR,LAC,2024-01-10,2.0,0.0,10.0,0.0,False
